city,country,date,avg_daytime_temp,weather_icon,google_url,avg_daytime_wpi
Dakhla,EH,2024-09-19,20.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dakhla%2C+EH,7.7
Dakhla,EH,2024-09-20,20.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dakhla%2C+EH,8.6
Dakhla,EH,2024-09-21,20.2,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Dakhla%2C+EH,7.5
Dalanzadgad,MN,2024-09-16,18.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalanzadgad%2C+MN,7.1
Dalanzadgad,MN,2024-09-17,21.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalanzadgad%2C+MN,9.4
Dalanzadgad,MN,2024-09-18,22.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dalanzadgad%2C+MN,8.6
Dalanzadgad,MN,2024-09-19,7.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dalanzadgad%2C+MN,2.8
Dalanzadgad,MN,2024-09-20,12.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalanzadgad%2C+MN,6.2
Dalanzadgad,MN,2024-09-21,17.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalanzadgad%2C+MN,7.7
Dalat,VN,2024-09-16,17.9,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dalat%2C+VN,6.5
Dalat,VN,2024-09-17,17.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dalat%2C+VN,6.5
Dalat,VN,2024-09-18,17.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dalat%2C+VN,6.3
Dalat,VN,2024-09-19,17.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dalat%2C+VN,6.3
Dalat,VN,2024-09-20,18.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dalat%2C+VN,6.9
Dalat,VN,2024-09-21,19.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dalat%2C+VN,7.0
Dalbandin,PK,2024-09-16,35.1,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dalbandin%2C+PK,4.7
Dalbandin,PK,2024-09-17,35.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalbandin%2C+PK,4.8
Dalbandin,PK,2024-09-18,36.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalbandin%2C+PK,4.9
Dalbandin,PK,2024-09-19,37.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalbandin%2C+PK,4.5
Dalbandin,PK,2024-09-20,37.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalbandin%2C+PK,4.4
Dalbandin,PK,2024-09-21,39.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalbandin%2C+PK,4.0
Dalcahue,CL,2024-09-16,6.6,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Dalcahue%2C+CL,3.2
Dalcahue,CL,2024-09-17,6.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalcahue%2C+CL,3.0
Dalcahue,CL,2024-09-18,7.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalcahue%2C+CL,3.5
Dalcahue,CL,2024-09-19,7.6,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dalcahue%2C+CL,2.8
Dalcahue,CL,2024-09-20,6.4,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dalcahue%2C+CL,2.3
Dalcahue,CL,2024-09-21,2.3,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalcahue%2C+CL,2.7
Dalhart,US,2024-09-16,17.6,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalhart%2C+US,7.4
Dalhart,US,2024-09-17,20.5,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dalhart%2C+US,7.5
Dalhart,US,2024-09-18,18.9,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dalhart%2C+US,7.7
Dalhart,US,2024-09-19,20.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dalhart%2C+US,8.7
Dalhart,US,2024-09-20,24.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalhart%2C+US,8.4
Dalhart,US,2024-09-21,17.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dalhart%2C+US,6.3
Dalian,CN,2024-09-16,20.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dalian%2C+CN,8.9
Dalian,CN,2024-09-17,24.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalian%2C+CN,9.5
Dalian,CN,2024-09-18,23.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dalian%2C+CN,8.6
Dalian,CN,2024-09-19,25.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dalian%2C+CN,8.6
Dalian,CN,2024-09-20,15.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dalian%2C+CN,5.2
Dalian,CN,2024-09-21,19.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalian%2C+CN,8.6
Daliburgh,GB,2024-09-16,14.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daliburgh%2C+GB,5.1
Daliburgh,GB,2024-09-17,13.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daliburgh%2C+GB,5.1
Daliburgh,GB,2024-09-18,13.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Daliburgh%2C+GB,6.3
Daliburgh,GB,2024-09-19,14.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Daliburgh%2C+GB,6.5
Daliburgh,GB,2024-09-20,14.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Daliburgh%2C+GB,6.8
Daliburgh,GB,2024-09-21,13.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Daliburgh%2C+GB,6.5
Dallas,US,2024-09-16,22.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dallas%2C+US,9.4
Dallas,US,2024-09-17,24.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dallas%2C+US,9.8
Dallas,US,2024-09-18,25.9,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dallas%2C+US,9.4
Dallas,US,2024-09-19,28.3,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dallas%2C+US,8.2
Dallas,US,2024-09-20,29.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dallas%2C+US,7.3
Dallas,US,2024-09-21,28.9,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Dallas%2C+US,7.9
Dalton,US,2024-09-16,19.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dalton%2C+US,8.5
Dalton,US,2024-09-17,15.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalton%2C+US,6.1
Dalton,US,2024-09-18,19.5,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Dalton%2C+US,7.7
Dalton,US,2024-09-19,20.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dalton%2C+US,8.1
Dalton,US,2024-09-20,19.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dalton%2C+US,8.1
Dalton,US,2024-09-21,19.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dalton%2C+US,7.8
Daly Waters,AU,2024-09-16,24.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Daly+Waters%2C+AU,8.5
Daly Waters,AU,2024-09-17,19.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daly+Waters%2C+AU,7.0
Daly Waters,AU,2024-09-18,23.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daly+Waters%2C+AU,8.4
Daly Waters,AU,2024-09-19,27.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daly+Waters%2C+AU,7.8
Daly Waters,AU,2024-09-20,31.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daly+Waters%2C+AU,6.4
Daly Waters,AU,2024-09-21,31.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daly+Waters%2C+AU,6.0
Damascus,SY,2024-09-16,29.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Damascus%2C+SY,7.9
Damascus,SY,2024-09-17,27.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Damascus%2C+SY,9.0
Damascus,SY,2024-09-18,27.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Damascus%2C+SY,8.8
Damascus,SY,2024-09-19,28.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Damascus%2C+SY,7.4
Damascus,SY,2024-09-20,28.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Damascus%2C+SY,7.5
Damascus,SY,2024-09-21,28.6,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Damascus%2C+SY,8.1
Danbury,US,2024-09-16,15.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Danbury%2C+US,6.0
Danbury,US,2024-09-17,16.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danbury%2C+US,6.7
Danbury,US,2024-09-18,17.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danbury%2C+US,6.7
Danbury,US,2024-09-19,17.9,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Danbury%2C+US,6.2
Danbury,US,2024-09-20,18.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danbury%2C+US,6.8
Danbury,US,2024-09-21,13.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danbury%2C+US,5.3
Dandong,CN,2024-09-16,20.1,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Dandong%2C+CN,8.0
Dandong,CN,2024-09-17,22.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dandong%2C+CN,9.4
Dandong,CN,2024-09-18,21.9,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Dandong%2C+CN,8.4
Dandong,CN,2024-09-19,21.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dandong%2C+CN,8.4
Dandong,CN,2024-09-20,12.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dandong%2C+CN,4.4
Dandong,CN,2024-09-21,15.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dandong%2C+CN,7.2
Dansville,US,2024-09-16,19.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dansville%2C+US,8.6
Dansville,US,2024-09-17,17.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dansville%2C+US,6.8
Dansville,US,2024-09-18,17.2,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dansville%2C+US,6.8
Dansville,US,2024-09-19,17.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dansville%2C+US,7.0
Dansville,US,2024-09-20,17.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dansville%2C+US,7.8
Dansville,US,2024-09-21,13.8,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dansville%2C+US,5.7
Danville,US,2024-09-16,17.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Danville%2C+US,6.0
Danville,US,2024-09-17,19.6,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Danville%2C+US,7.0
Danville,US,2024-09-18,19.4,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Danville%2C+US,7.1
Danville,US,2024-09-19,18.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danville%2C+US,7.3
Danville,US,2024-09-20,18.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danville%2C+US,7.0
Danville,US,2024-09-21,15.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Danville%2C+US,6.3
Dar es Salaam,TZ,2024-09-16,28.2,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Dar+es+Salaam%2C+TZ,7.5
Dar es Salaam,TZ,2024-09-17,28.7,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Dar+es+Salaam%2C+TZ,7.6
Dar es Salaam,TZ,2024-09-18,27.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dar+es+Salaam%2C+TZ,7.7
Dar es Salaam,TZ,2024-09-19,28.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dar+es+Salaam%2C+TZ,8.6
Dar es Salaam,TZ,2024-09-20,28.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dar+es+Salaam%2C+TZ,7.9
Dar es Salaam,TZ,2024-09-21,28.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dar+es+Salaam%2C+TZ,6.8
Darchula,NP,2024-09-16,14.6,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Darchula%2C+NP,5.4
Darchula,NP,2024-09-17,16.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Darchula%2C+NP,6.0
Darchula,NP,2024-09-18,18.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Darchula%2C+NP,7.1
Darchula,NP,2024-09-19,20.1,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Darchula%2C+NP,7.5
Darchula,NP,2024-09-20,19.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Darchula%2C+NP,7.2
Darchula,NP,2024-09-21,21.3,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Darchula%2C+NP,7.7
Daru,PG,2024-09-16,24.9,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daru%2C+PG,7.7
Daru,PG,2024-09-17,25.1,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daru%2C+PG,7.8
Daru,PG,2024-09-18,25.4,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daru%2C+PG,7.8
Daru,PG,2024-09-19,25.6,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daru%2C+PG,8.1
Daru,PG,2024-09-20,25.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Daru%2C+PG,8.4
Daru,PG,2024-09-21,26.3,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Daru%2C+PG,8.5
Darwaz,AF,2024-09-16,12.2,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Darwaz%2C+AF,5.1
Darwaz,AF,2024-09-17,13.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Darwaz%2C+AF,5.2
Darwaz,AF,2024-09-18,15.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Darwaz%2C+AF,6.7
Darwaz,AF,2024-09-19,16.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Darwaz%2C+AF,7.3
Darwaz,AF,2024-09-20,16.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Darwaz%2C+AF,7.6
Darwaz,AF,2024-09-21,21.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Darwaz%2C+AF,9.4
Darwin,AU,2024-09-16,27.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Darwin%2C+AU,7.5
Darwin,AU,2024-09-17,25.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Darwin%2C+AU,8.4
Darwin,AU,2024-09-18,28.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Darwin%2C+AU,7.2
Darwin,AU,2024-09-19,28.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Darwin%2C+AU,7.1
Darwin,AU,2024-09-20,29.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Darwin%2C+AU,7.4
Darwin,AU,2024-09-21,29.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Darwin%2C+AU,7.4
Dashoguz,TM,2024-09-16,26.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dashoguz%2C+TM,9.3
Dashoguz,TM,2024-09-17,24.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dashoguz%2C+TM,8.4
Dashoguz,TM,2024-09-18,22.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dashoguz%2C+TM,8.9
Dashoguz,TM,2024-09-19,23.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dashoguz%2C+TM,8.9
Dashoguz,TM,2024-09-20,24.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dashoguz%2C+TM,8.8
Dashoguz,TM,2024-09-21,27.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dashoguz%2C+TM,8.0
Datong,CN,2024-09-16,17.3,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Datong%2C+CN,6.8
Datong,CN,2024-09-17,22.6,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Datong%2C+CN,8.3
Datong,CN,2024-09-18,23.4,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Datong%2C+CN,8.6
Datong,CN,2024-09-19,20.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Datong%2C+CN,6.4
Datong,CN,2024-09-20,13.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Datong%2C+CN,5.6
Datong,CN,2024-09-21,15.8,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Datong%2C+CN,6.2
Daugavpils,LV,2024-09-16,25.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Daugavpils%2C+LV,9.8
Daugavpils,LV,2024-09-17,23.8,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Daugavpils%2C+LV,8.8
Daugavpils,LV,2024-09-18,23.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Daugavpils%2C+LV,9.8
Daugavpils,LV,2024-09-19,22.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daugavpils%2C+LV,8.7
Daugavpils,LV,2024-09-20,20.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Daugavpils%2C+LV,8.1
Daugavpils,LV,2024-09-21,18.5,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Daugavpils%2C+LV,7.2
Dauphin,CA,2024-09-16,16.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dauphin%2C+CA,6.4
Dauphin,CA,2024-09-17,16.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dauphin%2C+CA,7.3
Dauphin,CA,2024-09-18,19.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dauphin%2C+CA,7.0
Dauphin,CA,2024-09-19,18.7,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dauphin%2C+CA,7.1
Dauphin,CA,2024-09-20,16.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dauphin%2C+CA,5.9
Dauphin,CA,2024-09-21,18.3,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dauphin%2C+CA,6.1
Davao City,PH,2024-09-16,27.3,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Davao+City%2C+PH,7.9
Davao City,PH,2024-09-17,27.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Davao+City%2C+PH,7.7
Davao City,PH,2024-09-18,27.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Davao+City%2C+PH,7.5
Davao City,PH,2024-09-19,27.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Davao+City%2C+PH,7.8
Davao City,PH,2024-09-20,26.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Davao+City%2C+PH,7.7
Davao City,PH,2024-09-21,26.6,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Davao+City%2C+PH,8.0
Davenport,US,2024-09-16,19.6,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Davenport%2C+US,7.6
Davenport,US,2024-09-17,20.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Davenport%2C+US,8.3
Davenport,US,2024-09-18,20.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Davenport%2C+US,8.3
Davenport,US,2024-09-19,20.7,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Davenport%2C+US,7.3
Davenport,US,2024-09-20,22.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Davenport%2C+US,7.5
Davenport,US,2024-09-21,24.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Davenport%2C+US,8.8
David,PA,2024-09-16,25.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+David%2C+PA,8.8
David,PA,2024-09-17,26.1,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+David%2C+PA,8.6
David,PA,2024-09-18,25.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+David%2C+PA,8.6
David,PA,2024-09-19,25.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+David%2C+PA,8.6
David,PA,2024-09-20,25.0,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+David%2C+PA,8.6
David,PA,2024-09-21,24.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+David%2C+PA,8.6
Dawei,MM,2024-09-16,25.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Dawei%2C+MM,8.4
Dawei,MM,2024-09-17,26.5,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Dawei%2C+MM,8.1
Dawei,MM,2024-09-18,24.6,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dawei%2C+MM,8.3
Dawei,MM,2024-09-19,26.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dawei%2C+MM,8.1
Dawei,MM,2024-09-20,25.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dawei%2C+MM,8.2
Dawei,MM,2024-09-21,26.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dawei%2C+MM,7.9
Dawson City,CA,2024-09-16,7.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dawson+City%2C+CA,3.4
Dawson City,CA,2024-09-17,5.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+City%2C+CA,2.9
Dawson City,CA,2024-09-18,6.2,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+City%2C+CA,3.1
Dawson City,CA,2024-09-19,6.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+City%2C+CA,3.2
Dawson City,CA,2024-09-20,1.7,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dawson+City%2C+CA,2.7
Dawson City,CA,2024-09-21,5.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+City%2C+CA,2.7
Dawson Creek,CA,2024-09-16,11.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Dawson+Creek%2C+CA,4.6
Dawson Creek,CA,2024-09-17,12.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+Creek%2C+CA,4.9
Dawson Creek,CA,2024-09-18,10.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+Creek%2C+CA,4.3
Dawson Creek,CA,2024-09-19,8.9,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dawson+Creek%2C+CA,3.8
Dawson Creek,CA,2024-09-20,5.1,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Dawson+Creek%2C+CA,2.1
Dawson Creek,CA,2024-09-21,2.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dawson+Creek%2C+CA,2.6
Dayong,CN,2024-09-16,26.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dayong%2C+CN,8.4
Dayong,CN,2024-09-17,27.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dayong%2C+CN,9.0
Dayong,CN,2024-09-18,27.2,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Dayong%2C+CN,8.5
Dayong,CN,2024-09-19,27.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dayong%2C+CN,7.8
Dayong,CN,2024-09-20,28.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dayong%2C+CN,7.5
Dayong,CN,2024-09-21,29.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Dayong%2C+CN,6.9
Dayton,US,2024-09-16,18.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Dayton%2C+US,8.0
Dayton,US,2024-09-17,18.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dayton%2C+US,7.2
Dayton,US,2024-09-18,19.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Dayton%2C+US,7.5
Dayton,US,2024-09-19,18.3,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Dayton%2C+US,7.6
Dayton,US,2024-09-20,18.9,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dayton%2C+US,7.8
Dayton,US,2024-09-21,17.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Dayton%2C+US,7.2
Daytona Beach,US,2024-09-16,25.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Daytona+Beach%2C+US,8.2
Daytona Beach,US,2024-09-17,25.7,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daytona+Beach%2C+US,8.1
Daytona Beach,US,2024-09-18,25.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Daytona+Beach%2C+US,9.4
Daytona Beach,US,2024-09-19,25.9,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Daytona+Beach%2C+US,9.3
Daytona Beach,US,2024-09-20,26.6,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daytona+Beach%2C+US,8.1
Daytona Beach,US,2024-09-21,24.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Daytona+Beach%2C+US,8.3
